R_610nm,S_680nm,T_730nm,U_760nm,V_810nm,W_860nm,DATE,location,weight,height,HU
5776.93579,6790.81909,9861.51367,11585.38721,34194.26758,31315.9502,13,top+bot,61.38,0.5,67.8642
5452.93359,6712.881835,10136.31641,12049.76514,35170.74415,31807.44336,13,top+bot,60,0.43,61.6654
5885.15796,7864.0791,11252.51026,13221.56495,34897.71094,31969.03027,13,top+bot,57.13,0.43,63.1006
5801.50171,6908.26611,10630.34424,12585.87647,35453.32813,32365.65039,13,top+bot,60.93,0.47,65.2494
5441.646485,7482.51172,11235.01367,13233.83497,34465.28711,30971.35547,13,top+bot,58.45,0.51,69.9944
5827.39526,7949.59326,11214.94385,13415.05616,35297.45313,32793.48731,13,top+bot,59.64,0.5,68.6091
5566.467045,7472.76953,10818.17774,12893.57422,35908.38086,33258.66211,13,top+bot,60.93,0.55,72.3666
5469.53198,7122.052,10552.6377,12448.07324,34521.10157,30873.42481,13,top+bot,57.62,0.44,63.8654
5606.30347,7451.66138,11257.14209,13471.6875,36041.125,32892.64258,13,top+bot,61.07,0.5,67.9969
5873.20703,7372.10059,11107.38965,13142.28125,36534.89453,32933.65235,13,top+bot,56.41,0.53,72.5196
5628.21338,7129.088135,10515.58594,12556.14502,35717.81055,32737.79004,13,top+bot,59.64,0.48,66.7817
6422.284665,7033.831545,9985.020505,11770.38282,32847.2129,30489.04395,14,top+bot,61.81,0.53,70.3394
6278.210205,7516.06787,10535.14063,12756.24268,35657.97657,33543.27344,14,top+bot,58.8,0.45,64.2889
6409.0061,8012.917725,11325.0708,13514.63282,36815.9707,34569.71485,14,top+bot,58.34,0.44,63.5138
5737.76343,6968.88379,10173.88281,12032.77539,34018.28126,31459.17579,14,top+bot,59.79,0.45,63.8162
5610.28711,6471.493165,9705.58594,11603.792,35711.77735,32787.97949,14,top+bot,60.88,0.5,68.0782
5278.9812,7324.472415,10686.43701,12913.39502,35556.90821,33043.21192,14,top+bot,58.31,0.5,69.179
