R_610nm,S_680nm,T_730nm,U_760nm,V_810nm,W_860nm,DATE,location,weight,height,HU
6218.455566,7105.273926,10035.9668,11667.03027,31221.09375,29495.6543,6,mid,58.74,0.58,75.5661
5146.857422,8349.021484,12530.80664,14645.84668,31959.23242,31063.77734,6,mid,61.75,0.6,75.997
4986.184082,7691.967773,12286.88086,14481.61523,34001.6875,32658.83203,6,mid,61.22,0.63,78.3824
5141.545898,8673.759766,12772.6748,14862.93457,34570.87891,33033.41797,6,mid,63.14,0.67,80.5457
5940.928711,8599.070313,12141.75977,14003.0791,34983.19141,33327.21094,6,mid,59.16,0.66,81.137
5822.747559,8866.438477,12636.81738,14561.84375,35844.01953,33916.02344,6,mid,61.51,0.78,87.8823
7251.544922,10216.2666,13355.21582,15506.64551,30928.45117,30689.19141,6,mid,58.88,0.52,70.6754
6517.228027,8174.745605,11806.2334,13647.24512,34754.91016,32722.48828,6,mid,58.59,0.64,79.9647
5376.580566,8272.166992,12180.87109,14155.98438,34100.23828,32320.96875,6,mid,58.59,0.64,79.9647
5907.731934,8396.650391,12099.56152,14027.62012,36563.05078,34084.95703,6,mid,60.4,0.75,86.4372
5620.910156,7582.63916,11025.05176,12692.06055,33553.17188,30705.10547,6,mid,58.74,0.73,85.7163
5357.990234,8604.482422,12733.56445,14865.76563,34025.82422,33038.31641,6,mid,59.5,0.74,86.0973
7846.43457,9417.411133,13388.15137,15187.62109,37337.39453,34907.57813,6,mid,58.34,0.68,82.7147
6206.504395,8570.925781,12602.85254,14556.18066,36661.60547,34634.59375,6,mid,62.14,0.66,80.1799
5870.55127,7579.39209,10828.46973,12456.0957,35318.07031,32635.57422,6,mid,58.86,0.6,77.0218
6491.998535,8902.15918,12855.0127,14837.4502,36449.41406,34327.33594,6,mid,58.86,0.68,82.5517
5072.496094,8474.586914,12244.68262,14282.46191,32867.32422,31311.05469,6,mid,60,0.68,82.1952
6744.29541,9261.536133,13316.10547,15337.69531,36890.89063,34863.50781,6,mid,60.9,0.71,83.847
5602.319824,7700.627441,11401.74805,13156.43848,30423.62109,29099.0332,7,mid,58.44,0.65,80.6974
4672.804688,6110.492188,9639.71582,11234.74316,31064.21289,28936.22266,7,mid,58.14,0.61,78.0049
5408.449707,8023.201172,12410.3877,14518.42578,35668.03125,33985.80078,7,mid,59.88,0.62,78.1211
5701.910645,6433.065918,9983.476563,11593.40918,33292.71094,30889.94922,7,mid,58.19,0.64,80.0982
4816.21582,5942.710938,9475.040039,11087.50195,31631.39453,29105.1543,7,mid,57.18,0.67,82.4336
5902.42041,7473.310547,10810.97266,12613.7207,32304.16797,30281.55273,7,mid,58.69,0.69,83.2484
5465.54834,8510.308594,12332.16699,14354.19434,33442.55078,32472.76367,7,mid,59.04,0.6,76.9578
