R_610nm,S_680nm,T_730nm,U_760nm,V_810nm,W_860nm,DATE,location,weight,height,HU
5523.975098,7516.609375,10589.68945,12939.35156,34036.88281,33332.10938,7,bot,60,0.69,82.8447
5565.13916,7398.621094,10668.94043,12726.03906,33707.03516,31477.53711,7,bot,60.49,0.64,79.3329
5778.927734,6979.708496,10624.68359,12593.89941,35108.89453,32759.21094,7,bot,60.32,0.6,76.5032
4684.755859,6509.92041,10273.71777,12453.26465,35184.32031,33595.30078,7,bot,58.65,0.68,82.6175
6333.980957,7231.921875,10835.6748,12942.18262,35744.46094,33367.60938,7,bot,58.32,0.72,85.233
4431.130859,6789.195313,10926.24609,13226.28418,36150.73828,33530.42188,7,bot,61.19,0.64,79.101
4380.671387,6223.068359,10081.25293,12118.19434,35871.17188,32986.90234,7,bot,58.7,0.58,75.5808
4599.771484,6388.685059,9656.183594,11511.29395,29898.67578,28032.80664,8,bot,59.12,0.55,73.069
4881.281738,6549.97168,9770.426758,11619.83789,32928.66797,30668.38086,8,bot,59.7,0.57,74.4373
4787.002441,7089.037109,10377.66992,12329.61914,33945.37109,31723.58984,8,bot,59.2,0.51,69.6794
4133.686035,6258.789551,8918.229492,10817.55859,27764.70898,26678.9082,8,bot,59.47,0.58,75.2973
4696.706543,6303.17041,9206.412109,10857.2002,29379.76563,27435.42578,8,bot,58.65,0.53,71.6132
4541.344727,6420.076172,9392.702148,11174.33691,30637.82227,28953.36133,8,bot,57.55,0.53,72.0579
4115.095703,6466.62207,9320.65625,11145.07715,31214.05273,29564.20703,8,bot,60.15,0.55,72.6691
4254.522949,6355.128418,8998.508789,10865.69531,30314.00586,28660.79102,8,bot,58.66,0.56,74.0446
4339.507324,6354.045898,9294.925781,11031.81445,29616.0918,27896.92773,8,bot,60.3,0.6,76.5103
4327.556152,6449.302734,9766.310547,11848.25098,34527.63672,32773.90234,8,bot,60.39,0.68,82.0736
4846.756836,7673.565918,10620.56641,12982.76855,33615.51953,32372.38281,8,bot,59.42,0.6,76.8227
5292.924316,7654.081543,10960.21094,12839.30273,33419.42188,30958.50195,8,bot,54.64,0.68,83.8841
5604.975586,8026.448242,11246.33496,13320.66992,34247.0625,32243.84961,8,bot,60.86,0.66,80.59
6776.164551,7685.473145,10864.49316,12589.17969,34390.87109,30727.13867,8,bot,56.92,0.64,80.5231
5344.711426,7612.948242,11196.93262,13293.29785,35446.79297,32865.71094,8,bot,58.81,0.62,78.4889
5832.042969,7307.694336,10556.75488,12495.73828,35266.78125,32696.78125,8,bot,59.44,0.58,75.3084
4817.543457,6882.287109,10020.52832,11825.59863,34309.41406,31612.19336,8,bot,58.37,0.62,78.6404
5533.27002,6540.229492,9060.262695,10632.5625,33096.60938,30508.01758,8,bot,60.26,0.65,80.1014
5132.250977,7471.145996,10637.03418,12535.37988,34237.00781,32093.2793,8,bot,62.23,0.57,73.4926
5255.743652,7411.610352,10967.41504,13140.39355,36056.21094,33896.4375,8,bot,60,0.67,81.5359
6555.736816,8087.065918,11607.59277,13598.16406,35022.41016,32358.91797,9,bot,60,0.42,60.6026
5008.758301,7884.645996,11204.13672,13595.33301,32478.14258,30639.00195,9,bot,57.84,0.38,57.2976
4987.512207,7452.744141,11959.58789,14333.42969,37098.05078,34097.19531,9,bot,58.43,0.4,59.2421
5195.98877,7649.751953,10771.8623,12943.12695,30909.34375,29259.39453,9,bot,58.05,0.45,64.6469
4894.560547,7150.737305,11320.43945,13499.05957,35196.38672,32472.76367,9,bot,59.78,0.47,65.7744
4731.231445,7924.696777,11101.21387,13871.88281,36006.93359,35808.54297,9,bot,54.74,0.46,67.1619
5048.594238,7772.069824,10539.25781,12840.24609,32789.89063,31868.03711,9,bot,59.46,0.5,68.6862
4837.461914,7176.716309,10537.19922,12706.21875,32602.8418,31170.27734,9,bot,59.22,0.48,66.9693
5401.810059,6794.60791,10047.28809,11894.5,33757.31641,31281.67383,9,bot,59.39,0.5,68.7162
4979.544922,7549.083008,10371.49414,12716.60059,31329.70117,30473.74219,9,bot,61.43,0.52,69.627
4760.444824,7807.791016,10526.90723,13154.55078,31541.89258,31204.55469,9,bot,59.68,0.6,76.7303
4311.621582,7682.225586,10627.77148,13008.25293,32154.32617,31235.1582,9,bot,57.92,0.5,69.3463
4846.756836,7217.850098,10720.40137,12922.3623,31886.82617,30510.4668,9,bot,60.37,0.53,70.9193
5416.416992,8126.034668,11329.70215,13630.25586,32150.30469,30754.07031,9,bot,58.19,0.45,64.58
5454.925293,7370.477051,10446.62793,12543.875,32076.89258,30571.67383,9,bot,59.76,0.78,88.3557
5010.085938,7345.580566,10508.38086,12799.66016,31766.15039,30620.63867,9,bot,59.84,0.57,74.385
6133.471191,7843.512207,11131.06152,13238.55469,33757.31641,31969.64063,9,bot,58.28,0.6,77.2283
4812.231934,7170.22168,10658.64746,12966.72363,32597.81445,31024.60547,9,bot,59.13,0.56,73.8652
5384.547852,7663.82373,10947.86035,13492.45215,33036.27344,31917.00391,9,bot,61.17,0.6,76.2021
4970.249512,7756.915527,11303.97168,13903.97461,33052.36328,31762.76172,9,bot,58.74,0.51,69.8726
5308.85840,6895.27637,9917.60645,11742.53906,33301.76172,30896.07031,10,bot,57.88,0.44,63.7384
4184.14551,5951.37061,9840.41406,12016.25781,35108.89453,32970.98828,10,bot,58.65,0.48,67.2240
4117.75146,5613.64258,9389.61426,11428.23438,34555.79297,32216.91797,10,bot,56.42,0.45,65.4248
5587.71289,7317.43652,11013.73047,13148.88770,36233.20313,34058.02344,10,bot,57.56,0.41,60.7946
5041.95508,6332.39697,10199.61328,12123.85742,36029.05859,33395.76563,10,bot,57.56,0.42,61.8528
5270.35010,6914.76074,10667.91113,12798.71680,35424.66797,33005.26563,10,bot,58.04,0.46,65.6208
4788.33008,6860.63770,9461.66016,11529.22754,29094.16406,28451.46289,10,bot,58.58,0.45,64.3939
5323.46533,7183.21143,11065.19141,13315.95117,35309.01953,33423.91797,10,bot,59.26,0.42,60.9821
4362.08105,6198.17188,10060.66895,12107.81250,33799.55469,31506.91602,10,bot,59.14,0.41,59.9654
5304.87500,6874.70996,10910.80762,13127.17871,36484.61328,34361.60938,10,bot,56.93,0.43,63.2005
4352.78613,6632.23877,10014.35352,12165.38770,32941.74219,31580.36523,10,bot,58.85,0.45,64.2650
4802.93701,6919.09082,9863.05762,11919.98438,31966.27148,31210.67383,10,bot,58.59,0.56,74.0714
4914.47852,7373.72412,10872.72656,13148.88770,33198.17969,31390.62305,10,bot,60.00,0.55,72.7273
4818.87158,6821.66943,10453.83203,12511.78320,33894.08203,31601.17578,10,bot,59.87,0.55,72.7777
4607.73877,6410.33398,10164.62012,12081.38477,35086.77344,32290.36523,10,bot,58.07,0.5,69.2819
5162.79199,6680.94922,10687.46582,12571.24707,33605.46484,31044.19141,10,bot,57.62,0.56,74.4422
4628.98486,6468.78711,10221.22754,12247.50293,32464.06445,30602.27734,10,bot,57.29,0.52,71.3307
5926.32227,7382.38379,11159.87988,13294.24219,35984.80859,33432.48828,10,bot,59.52,0.52,70.4120
4437.77002,6258.78955,9509.00391,11528.28320,31465.46289,30309.70703,10,bot,57.53,0.57,75.2513
4949.00342,7255.73584,11330.73145,13705.76367,34446.17969,32800.83203,10,bot,58.95,0.5,68.9047
5808.14111,7095.53174,10668.94043,12536.32422,33257.51172,30817.72656,11,bot,57.93,0.45,64.7041
4439.09814,6372.44775,10010.23633,12000.21289,35115.93750,32178.96875,11,bot,57.93,0.52,71.0668
5133.57861,7196.20068,10507.35156,12563.69531,34528.64063,32345.45313,11,bot,59.36,0.48,66.9068
5415.08887,7697.38037,11275.15332,13384.85254,35068.67188,32771.45313,11,bot,57.40,0.53,72.1186
5357.99023,7218.93262,10774.95020,12829.86426,35056.60156,33045.66016,11,bot,60.97,0.46,64.2531
5154.82471,7394.29102,10542.34570,12718.48828,34204.82813,32959.97266,11,bot,58.38,0.42,61.4330
5602.31982,7729.85400,10554.69629,12558.03223,32774.80469,30733.25977,11,bot,57.44,0.52,71.2689
5326.12109,7431.09473,10592.77734,12544.81836,33798.54688,32044.31445,11,bot,60.78,0.46,64.3418
4809.57617,7280.63281,10450.74414,12576.91016,34227.95703,32258.53906,11,bot,58.36,0.5,69.1576
4806.92041,7184.29346,10515.58594,12683.56543,34928.88672,33494.92188,11,bot,59.24,0.5,68.7804
5749.71436,7468.98096,10507.35156,12375.86816,33282.65625,30963.39844,11,bot,58.99,0.49,67.9893
5401.81006,7118.26367,9802.33301,11692.51465,31189.91797,29425.87891,11,bot,58.99,0.55,73.1196
4716.62500,7042.49121,9993.76855,11983.22266,31704.80664,29902.06836,11,bot,58.19,0.47,66.5004
5725.81250,8471.33984,11517.02051,13974.76367,34279.24219,32873.05859,11,bot,58.19,0.5,69.2305
5812.12451,7580.47461,10816.11914,13175.31543,35033.47266,33803.40234,11,bot,56.36,0.47,67.3364
5966.15869,7569.64990,10914.92480,12955.39648,36094.42188,33947.85156,11,bot,59.87,0.52,70.2681
5611.61475,6968.88379,10266.51367,12106.86816,34115.32422,31377.15820,11,bot,59.84,0.57,74.3850
5589.04102,7384.54883,10438.39355,12466.47852,33890.06250,31710.12305,11,bot,59.68,0.52,70.3462
4764.42822,7060.89307,10292.24414,12474.97266,33460.65234,31768.88281,11,bot,58.29,0.57,74.9658
4672.80469,6551.05420,9847.61914,11741.59570,34147.50391,32084.71094,11,bot,58.00,0.52,71.0379
5320.80957,6714.50537,10066.84375,11873.73535,34798.15234,32131.22852,12,bot,59.36,0.44,63.0156
5895.78076,6352.96338,9794.09961,11384.81738,33439.53516,30012.24219,12,bot,56.89,0.43,63.2204
5368.61328,6697.18604,10328.26660,12198.42285,34519.58984,31847.22656,12,bot,57.59,0.48,67.6978
5921.01074,7003.52246,10739.95703,12668.46387,36335.77734,32742.07422,12,bot,57.85,0.49,68.4882
6021.92920,6636.56836,9801.30371,11567.92578,33468.69922,31112.74414,12,bot,58.42,0.5,69.1319
4635.62402,5993.58643,9293.89648,11128.08789,33690.94531,31366.14063,12,bot,60.25,0.49,67.4383
5535.92578,6315.07764,9577.96191,11248.90137,32800.95313,29687.84375,12,bot,61.26,0.5,67.9156
6187.91406,7655.16406,10843.90820,12692.06055,34732.78906,31917.00391,12,bot,57.32,0.42,61.9756
5651.45117,7097.69678,10060.66895,11710.44824,33857.87891,31192.31250,12,bot,59.68,0.49,67.6875
5225.20215,6053.12207,9222.87988,10856.25684,33791.50781,31500.79492,12,bot,59.22,0.42,61.0026
5342.05566,6303.17041,9773.51465,11567.92578,35107.89063,31814.17578,12,bot,59.22,0.5,68.7890
4768.41211,7164.80957,10944.77246,12903.48438,35094.81641,32702.90234,12,bot,59.46,0.48,66.8621
5484.13867,6709.09326,10520.73145,12423.06055,35002.29688,32669.84961,12,bot,62.95,0.47,64.3269
5226.53027,6979.70850,10417.80957,12307.91016,33272.59766,30924.22656,12,bot,57.99,0.5,69.3163
6023.25732,7564.23731,10974.62012,13009.19727,35538.30469,33248.86719,12,bot,58.23,0.47,66.4821
5261.05518,7339.08545,10744.07324,12779.83887,35279.85547,33250.09375,12,bot,61.14,0.48,66.1117
5873.20703,6679.86670,10006.11914,11702.89746,34812.23438,30761.41602,12,bot,57.97,0.44,63.6945
5251.75977,6985.12061,10934.48047,13009.19727,36369.96875,32879.17578,12,bot,55.92,0.45,65.6635
5814.78027,6736.15479,10084.34082,11826.54297,35352.26172,32704.12500,12,bot,58.21,0.5,69.2219
5720.50098,6408.16895,9893.93457,11645.32227,34475.34375,31471.41602,12,bot,57.85,0.48,67.5816
5320.80957,6714.50537,10066.84375,11873.73535,34798.15234,32131.22852,12,bot,60.31,0.55,72.6070
5895.78076,6352.96338,9794.09961,11384.81738,33439.53516,30012.24219,12,bot,60.00,0.52,70.2146
5368.61328,6697.18604,10328.26660,12198.42285,34519.58984,31847.22656,12,bot,57.66,0.47,66.7424
5921.01074,7003.52246,10739.95703,12668.46387,36335.77734,32742.07422,12,bot,57.40,0.5,69.5694
6021.92920,6636.56836,9801.30371,11567.92578,33468.69922,31112.74414,12,bot,57.59,0.46,65.8309
4635.62402,5993.58643,9293.89648,11128.08789,33690.94531,31366.14063,12,bot,57.93,0.5,69.3420
5535.92578,6315.07764,9577.96191,11248.90137,32800.95313,29687.84375,12,bot,58.09,0.52,71.0009
6187.91406,7655.16406,10843.90820,12692.06055,34732.78906,31917.00391,12,bot,57.69,0.5,69.4449
5651.45117,7097.69678,10060.66895,11710.44824,33857.87891,31192.31250,12,bot,60.00,0.42,60.6026
5225.20215,6053.12207,9222.87988,10856.25684,33791.50781,31500.79492,12,bot,61.38,0.5,67.8642
5342.05566,6303.17041,9773.51465,11567.92578,35107.89063,31814.17578,12,bot,60.00,0.43,61.6654
4768.41211,7164.80957,10944.77246,12903.48438,35094.81641,32702.90234,12,bot,57.13,0.43,63.1006
5484.13867,6709.09326,10520.73145,12423.06055,35002.29688,32669.84961,12,bot,60.93,0.47,65.2494
5226.53027,6979.70850,10417.80957,12307.91016,33272.59766,30924.22656,12,bot,58.45,0.51,69.9944
6023.25732,7564.23731,10974.62012,13009.19727,35538.30469,33248.86719,12,bot,59.64,0.5,68.6091
5261.05518,7339.08545,10744.07324,12779.83887,35279.85547,33250.09375,12,bot,60.93,0.55,72.3666
5873.20703,6679.86670,10006.11914,11702.89746,34812.23438,30761.41602,12,bot,57.62,0.44,63.8654
5251.75977,6985.12061,10934.48047,13009.19727,36369.96875,32879.17578,12,bot,61.07,0.5,67.9969
5814.78027,6736.15479,10084.34082,11826.54297,35352.26172,32704.12500,12,bot,56.41,0.53,72.5196
5720.50098,6408.16895,9893.93457,11645.32227,34475.34375,31471.41602,12,bot,59.64,0.48,66.7817
6013.96191,6673.37207,9864.08691,11650.04102,32665.19141,30845.88086,14,bot,61.81,0.53,70.3394
6287.50537,7770.98731,10939.62598,13204.57520,35455.84375,34017.62891,14,bot,58.80,0.45,64.2889
5724.48486,6972.13135,10162.56152,12096.48633,35544.33984,33851.14453,14,bot,58.34,0.44,63.5138
5229.18604,6310.74756,9506.94531,11333.84863,32834.14063,31011.14063,14,bot,59.79,0.45,63.8162
5292.92432,6816.25684,10415.75098,12540.09961,35468.91406,33711.59375,14,bot,60.88,0.5,68.0782
5356.66211,7267.64307,10988.00000,13307.45605,36306.61328,33870.73047,14,bot,58.31,0.5,69.1790
4946.34766,6833.57617,10305.62402,12472.14160,34024.81641,31997.79688,14,bot,57.40,0.53,72.1186
5417.74463,7746.09082,11042.54883,13725.58496,35690.15625,34431.38672,14,bot,59.54,0.5,68.6519
5396.49854,7526.35156,11253.53906,13724.64160,36557.01953,34805.97266,14,bot,59.78,0.5,68.5491
4889.24902,6626.82617,9794.09961,11952.07617,33721.11328,32559.67773,14,bot,60.00,0.45,63.7159
5051.25000,6835.74121,10065.81445,12283.37012,33981.57422,32010.03906,14,bot,59.26,0.48,66.9515
5522.64697,8133.61182,11332.79004,13783.16016,35684.12109,34377.52344,14,bot,57.90,0.42,61.6787
5351.35059,6829.24658,9949.51270,11751.03418,32947.77734,30586.36328,14,bot,56.88,0.43,63.2254
5186.69385,6252.29492,9642.80371,11397.08691,34323.49219,31688.08984,14,bot,58.15,0.47,66.5186
4899.87207,6387.60254,9633.54004,11603.79199,33732.17578,31890.07227,14,bot,59.47,0.42,60.8745
