410;435;460;485;510;535;560;585;610;645;680;705;730;760;810;860;900;940;pH
668;210;1504;1430;1688;263;95;218;20;60;66;1185;45;224;342;395;789;252;7.4
664;209;1546;1384;1675;263;95;223;20;60;65;1195;46;235;338;387;817;249;7.4
664;209;1544;1384;1672;263;95;223;20;60;65;1195;46;235;338;387;817;249;7.4
664;209;1545;1382;1673;263;95;223;20;60;65;1193;46;235;338;387;817;249;7.4
664;209;1543;1384;1671;263;95;223;20;60;65;1194;46;235;338;387;817;249;7.4
666;192;1552;1443;1676;258;96;221;20;61;66;1196;46;233;337;391;817;251;7.4
666;192;1552;1443;1675;258;96;221;20;61;66;1198;46;233;337;391;817;251;7.4
666;192;1553;1442;1675;258;96;221;20;61;66;1198;46;233;337;391;817;251;7.4
666;192;1550;1443;1674;258;96;221;20;61;66;1195;46;233;337;391;817;251;7.4
667;209;1552;1383;1680;257;93;229;20;61;65;1203;45;234;337;390;817;254;7.4
667;209;1551;1384;1680;257;93;229;20;61;65;1204;45;234;337;390;817;254;7.4
667;209;1553;1385;1681;257;93;229;20;61;65;1202;45;234;337;390;817;254;7.4
667;209;1552;1382;1680;257;93;229;20;61;65;1205;45;234;337;390;817;254;7.4
634;181;1490;1396;1621;235;91;209;21;58;66;1156;46;234;328;378;810;251;7.4
634;181;1489;1394;1623;235;91;209;21;58;66;1157;46;234;328;378;810;251;7.4
634;181;1490;1396;1622;235;91;209;21;58;66;1154;46;234;328;378;810;251;7.4
671;207;1506;1446;1674;256;92;227;20;61;65;1195;47;235;337;391;818;254;7.4
634;181;1489;1394;1623;235;91;209;21;58;66;1157;46;234;328;378;810;251;7.4
671;207;1506;1445;1673;256;92;227;20;61;65;1195;47;235;337;391;818;254;7.2
671;207;1505;1446;1673;256;92;227;20;61;65;1196;47;235;337;391;818;254;7.2
671;207;1504;1446;1674;256;92;227;20;61;65;1196;47;235;337;391;818;254;7.2
670;211;1539;1439;1675;266;98;227;20;60;64;1203;45;233;337;389;817;247;7.2
672;207;1497;1445;1680;257;98;230;20;62;63;1206;45;234;337;387;825;254;7.2
